local_bsz,num_nodes,num_replicas,step_time,sync_time
4,10,78,0.3061387386230327,0.18711711765243816
6,10,78,0.3131055935019914,0.1865430549857914
8,10,78,0.3200947457732643,0.18599128971145884
11,10,78,0.3306166369483189,0.18520180456810525
12,10,78,0.3341333725383352,0.18494808138531885
4,11,11,0.14587058211620807,0.026848961145613526
6,11,11,0.1532851619772347,0.02672262346103471
8,11,11,0.1607068567959103,0.026603400734104832
11,11,11,0.1718511695323143,0.02643633715210067
12,11,11,0.17556877235638552,0.02638348120336917
4,11,15,0.15491660458089795,0.03589498361030341
6,11,15,0.16229407601776447,0.035731537501564464
8,11,15,0.16968046817119634,0.035577012109390876
11,11,15,0.18077486943160898,0.03536003705139534
12,11,15,0.18447657768890838,0.03529128653589203
4,11,19,0.16410305051741403,0.045081429546819485
6,11,19,0.17144511012558344,0.04488257160938344
8,11,19,0.17879770409486528,0.044694248033059825
11,11,19,0.18984414689113027,0.04442931451091664
12,11,19,0.19353054135048253,0.044345250197466185
4,11,23,0.17339720604028644,0.054375585069691895
6,11,23,0.18070551208566582,0.05414297356946582
8,11,23,0.1880257958725948,0.05392233981078934
11,11,23,0.19902623969404898,0.053611407313835346
12,11,23,0.20269790985575695,0.0535126187027406
4,11,27,0.18277722579838118,0.06375560482778664
6,11,27,0.19005335691812372,0.06349081840192372
8,11,27,0.1973427596872783,0.06323930362547284
11,11,27,0.20829910650520106,0.06288427412498743
12,11,27,0.21195662938804632,0.06277133823502998
4,11,31,0.19222760070071518,0.07320597973012063
6,11,31,0.199473040755322,0.07291050223912199
8,11,31,0.20673291554795786,0.0726294594861524
11,11,31,0.2176469813473067,0.07223214896709307
12,11,31,0.2212909115697764,0.07210562041676005
4,11,35,0.20173683195197437,0.08271521098137982
6,11,35,0.20895296687808207,0.08239042836188207
8,11,35,0.21618458513303387,0.08208112907122841
11,11,35,0.22705808858538498,0.08164325620517135
12,11,35,0.23068895398137076,0.08150366282835442
4,11,39,0.2112961121129321,0.09227449114233754
6,11,39,0.21848423245836918,0.09192169394216917
8,11,39,0.22568878434688822,0.09158532828508276
11,11,39,0.23652334422793217,0.09110851184771854
12,11,39,0.24014164434892182,0.09095635319590548
4,11,43,0.22089852136259028,0.10187690039199573
6,11,43,0.22805982744457706,0.10149728892837706
8,11,43,0.23523842506817264,0.10113496900636718
11,11,43,0.24603556221996656,0.10062072983975293
12,11,43,0.24964176838602437,0.10045647723300802
4,11,47,0.23053851023528732,0.11151688926469278
6,11,47,0.23767411837010233,0.11111157985390233
8,11,47,0.2448278002897579,0.11072434422795244
11,11,47,0.25558894190102605,0.11017410952081241
12,11,47,0.2591834980816838,0.10999820692866744
4,11,51,0.24021155212979706,0.12118993115920251
6,11,51,0.24732250113061874,0.12075996261441874
8,11,51,0.25445223740898243,0.12034878134717697
11,11,51,0.26517872238935625,0.11976389000914262
12,11,51,0.26876204651216784,0.1195767553591515
4,11,55,0.24991390163227528,0.13089228066168074
6,11,55,0.2570011591616824,0.13043862064548242
8,11,55,0.2641078564772593,0.13000440041545386
11,11,55,0.2748009412397584,0.12938610885954477
12,11,55,0.278373426695888,0.12918813554287165
4,11,59,0.25964242154668643,0.1406208005760919
6,11,59,0.26670689011970644,0.14014435160350644
8,11,59,0.27379139671902697,0.1396879406572215
11,11,59,0.28445226098588455,0.13903742860567092
12,11,59,0.28801427819912034,0.138828987046104
4,11,63,0.26939445607964774,0.1503728351090532
6,11,63,0.2764369786276396,0.1498744401114396
8,11,63,0.2835000889974619,0.14939663293565641
11,11,63,0.29412984141717,0.1487150090369564
12,11,63,0.29768173939930676,0.1484964482462904
4,11,67,0.27916773593046285,0.1601461149598683
6,11,67,0.2861891008987726,0.15962656238257258
8,11,67,0.29323156010622003,0.15912810404441458
11,11,67,0.3038312435706785,0.15841641119046485
12,11,67,0.3073733514198849,0.15818806026686857
4,11,71,0.28896030598338407,0.16993868501278953
6,11,71,0.2959612519694839,0.16939871345328392
8,11,71,0.30298375965532476,0.1688803035935193
